"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 14 19:55:15 EEST 2022","Thu Apr 14 19:55:28 EEST 2022","13408","","Service unavailable","","Service unavailable","#0 User come to the Location Error page, when service is unavailable","#0 User come to the Location Error page, when service is unavailable",""
"passed","Thu Apr 14 19:57:13 EEST 2022","Thu Apr 14 19:57:20 EEST 2022","6215","","Footer functionality testing","","Footer functionality testing","#5 Player can see legal and company information","#5 Player can see legal and company information",""
"passed","Thu Apr 14 19:41:12 EEST 2022","Thu Apr 14 19:41:30 EEST 2022","18027","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#18 User can close 'How loss limits work' modal. ","#18 User can close 'How loss limits work' modal. ",""
"passed","Thu Apr 14 19:45:25 EEST 2022","Thu Apr 14 19:45:42 EEST 2022","17581","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#13 Player can uneselect just post preferences using the post toggle (post already toggled on), which upon saving updates the account area accordingly","#13 Player can uneselect just post preferences using the post toggle (post already toggled on), which upon saving updates the account area accordingly",""
"passed","Thu Apr 14 19:35:22 EEST 2022","Thu Apr 14 19:35:35 EEST 2022","13568","","Inbox functionality testing","","Inbox functionality testing","#12 Player with less than 15 messages should not be able to view more","#12 Player with less than 15 messages should not be able to view more",""
"passed","Thu Apr 14 19:55:50 EEST 2022","Thu Apr 14 19:56:22 EEST 2022","32680","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page",""
"failed","Thu Apr 14 19:53:48 EEST 2022","Thu Apr 14 19:54:09 EEST 2022","21084","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#44 User can see list of promotions after click Back button from more info details.","#44 User can see list of promotions after click Back button from more info details.",""
"passed","Thu Apr 14 19:42:12 EEST 2022","Thu Apr 14 19:42:28 EEST 2022","16420","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#01 Player can cancel out of the Change Password modal.","#01 Player can cancel out of the Change Password modal.",""
"passed","Thu Apr 14 19:35:58 EEST 2022","Thu Apr 14 19:36:07 EEST 2022","8460","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#3 User clicks on ""Be Aware Gambling"" image at Shop Welcome page","#3 User clicks on ""Be Aware Gambling"" image at Shop Welcome page",""
"passed","Thu Apr 14 19:44:46 EEST 2022","Thu Apr 14 19:44:59 EEST 2022","12952","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#12 Player cannot continue to next step if their new password does not meet the minimum password requirements.","#12 Player cannot continue to next step if their new password does not meet the minimum password requirements.",""
"passed","Thu Apr 14 19:43:34 EEST 2022","Thu Apr 14 19:43:39 EEST 2022","4902","","Registration > Step 1","","Registration > Step 1","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.",""
"passed","Thu Apr 14 19:33:34 EEST 2022","Thu Apr 14 19:33:40 EEST 2022","6412","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#7 User can come to the ""Be Gambling Aware"" site from the Welcome Offer page","#7 User can come to the ""Be Gambling Aware"" site from the Welcome Offer page",""
"failed","Thu Apr 14 19:55:32 EEST 2022","Thu Apr 14 19:55:50 EEST 2022","18039","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#0 User can come to the Privacy Policy page","#0 User can come to the Privacy Policy page",""
"passed","Thu Apr 14 19:44:14 EEST 2022","Thu Apr 14 19:44:17 EEST 2022","2889","","Registration > Step 1","","Registration > Step 1","#13 Password is a mandatory field.","#13 Password is a mandatory field.",""
"passed","Thu Apr 14 19:37:47 EEST 2022","Thu Apr 14 19:38:11 EEST 2022","23895","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#6 User can successfully update their loss limits in the Loss Limits Delete modal ","#6 User can successfully update their loss limits in the Loss Limits Delete modal ",""
"passed","Thu Apr 14 19:37:25 EEST 2022","Thu Apr 14 19:37:29 EEST 2022","4763","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#9 User can come to the Terms & Conditions page from the Shop Welcome page","#9 User can come to the Terms & Conditions page from the Shop Welcome page",""
"passed","Thu Apr 14 19:33:45 EEST 2022","Thu Apr 14 19:33:52 EEST 2022","6430","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#9 User can come to the Terms & Conditions page from the Welcome Offer page","#9 User can come to the Terms & Conditions page from the Welcome Offer page",""
"skipped","Thu Apr 14 19:38:55 EEST 2022","Thu Apr 14 19:38:55 EEST 2022","0","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#6 Player can select a reason for taking self exclusion the drop down menu.","#6 Player can select a reason for taking self exclusion the drop down menu.",""
"passed","Thu Apr 14 19:44:11 EEST 2022","Thu Apr 14 19:44:14 EEST 2022","3107","","Registration > Step 1","","Registration > Step 1","#12 User can successfully enter email address with local domain (.de).","#12 User can successfully enter email address with local domain (.de).",""
"passed","Thu Apr 14 19:33:13 EEST 2022","Thu Apr 14 19:33:19 EEST 2022","5184","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page",""
"passed","Thu Apr 14 19:39:05 EEST 2022","Thu Apr 14 19:39:32 EEST 2022","26917","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#7 Player can successfully edit their 'Time Limit'.","#7 Player can successfully edit their 'Time Limit'.",""
"passed","Thu Apr 14 19:43:14 EEST 2022","Thu Apr 14 19:43:20 EEST 2022","6416","","Recover Password","","Recover Password","#04 Player can select the 'Cancel and Back To Login' link and is displayed the login section.","#04 Player can select the 'Cancel and Back To Login' link and is displayed the login section.",""
"passed","Thu Apr 14 19:59:52 EEST 2022","Thu Apr 14 20:00:04 EEST 2022","12578","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#12 Player can successfully set a monthly deposit limit if not already set.","#12 Player can successfully set a monthly deposit limit if not already set.",""
"skipped","Thu Apr 14 19:39:30 EEST 2022","Thu Apr 14 19:39:30 EEST 2022","0","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ",""
"passed","Thu Apr 14 19:38:41 EEST 2022","Thu Apr 14 19:39:05 EEST 2022","23900","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#6 Player can successfully set a 'Time Limit'.","#6 Player can successfully set a 'Time Limit'.",""
"failed","Thu Apr 14 19:43:42 EEST 2022","Thu Apr 14 19:44:03 EEST 2022","21048","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#6 Active promotion is excluded from the featured section.","#6 Active promotion is excluded from the featured section.",""
"passed","Thu Apr 14 19:41:01 EEST 2022","Thu Apr 14 19:41:19 EEST 2022","17734","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#14 Player can continue with chosen 18 months option to 'Self Exclusion' and confirming modal should display.","#14 Player can continue with chosen 18 months option to 'Self Exclusion' and confirming modal should display.",""
"passed","Thu Apr 14 19:59:01 EEST 2022","Thu Apr 14 19:59:05 EEST 2022","4424","","Home => Terms & Conditions","","Home => Terms & Conditions","#28 User can opened mail client after clicks/taps on “complaintsMGA@merkurslots.com” ","#28 User can opened mail client after clicks/taps on “complaintsMGA@merkurslots.com” ",""
"failed","Thu Apr 14 19:56:14 EEST 2022","Thu Apr 14 19:56:33 EEST 2022","19531","","My Profile > Contact Details","","My Profile > Contact Details","#01 Player can view their contact details.","#01 Player can view their contact details.",""
"passed","Thu Apr 14 19:45:36 EEST 2022","Thu Apr 14 19:45:46 EEST 2022","9937","","UnsubscribePage","","UnsubscribePage","#1 Unsubscribe page is displayed with correct content.","#1 Unsubscribe page is displayed with correct content.",""
"passed","Thu Apr 14 19:58:27 EEST 2022","Thu Apr 14 19:58:31 EEST 2022","3651","","Slots page","","Slots page","#9 User hover the game card and click on it and login modal appears","#9 User hover the game card and click on it and login modal appears",""
"passed","Thu Apr 14 19:55:42 EEST 2022","Thu Apr 14 19:55:45 EEST 2022","3043","","Expired Link Error","","Expired Link Error","#7 User can click on x button and close reset password window. ","#7 User can click on x button and close reset password window. ",""
"passed","Thu Apr 14 19:34:59 EEST 2022","Thu Apr 14 19:35:18 EEST 2022","18664","","Deep Link -> Deposit Limits","","Deep Link -> Deposit Limits","#1 Deep link to deposit limits opens when logged in","#1 Deep link to deposit limits opens when logged in",""
"passed","Thu Apr 14 19:33:17 EEST 2022","Thu Apr 14 19:33:30 EEST 2022","13653","","Homepage","","Homepage","#4 The details balance card is dismissed when the user clicks it","#4 The details balance card is dismissed when the user clicks it",""
"passed","Thu Apr 14 19:37:40 EEST 2022","Thu Apr 14 19:37:59 EEST 2022","18872","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#4 Player cannot continue with 'Time Limit' if a limit is not selected.","#4 Player cannot continue with 'Time Limit' if a limit is not selected.",""
"passed","Thu Apr 14 19:41:35 EEST 2022","Thu Apr 14 19:41:54 EEST 2022","18419","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.",""
"passed","Thu Apr 14 19:55:32 EEST 2022","Thu Apr 14 19:55:47 EEST 2022","15618","","Footer functionality testing","","Footer functionality testing","#2 Player can see payment logos","#2 Player can see payment logos",""
"passed","Thu Apr 14 19:33:58 EEST 2022","Thu Apr 14 19:34:05 EEST 2022","6365","","Log In","","Log In","#03 Password field is a mandatory field.","#03 Password field is a mandatory field.",""
"failed","Thu Apr 14 19:56:44 EEST 2022","Thu Apr 14 19:56:47 EEST 2022","2912","","Homepage","","Homepage","#5 After click one of the links from 'Website Visitors', the user should see new page.","#5 After click one of the links from 'Website Visitors', the user should see new page.",""
"passed","Thu Apr 14 19:35:20 EEST 2022","Thu Apr 14 19:35:37 EEST 2022","16428","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#2 Deep link to loss limits open login when not logged in before loss limits","#2 Deep link to loss limits open login when not logged in before loss limits",""
"passed","Thu Apr 14 19:34:25 EEST 2022","Thu Apr 14 19:34:35 EEST 2022","10336","","Inbox functionality testing","","Inbox functionality testing","#8 Player with 15 or more messages, view more button is shown","#8 Player with 15 or more messages, view more button is shown",""
"passed","Thu Apr 14 19:48:09 EEST 2022","Thu Apr 14 19:48:09 EEST 2022","655","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#26 Promotion page is displayed for not login user.","#26 Promotion page is displayed for not login user.",""
"passed","Thu Apr 14 19:37:30 EEST 2022","Thu Apr 14 19:37:47 EEST 2022","16930","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#5 User can close the Loss Limits Delete modal ","#5 User can close the Loss Limits Delete modal ",""
"failed","Thu Apr 14 19:54:09 EEST 2022","Thu Apr 14 19:54:29 EEST 2022","20790","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"passed","Thu Apr 14 19:34:35 EEST 2022","Thu Apr 14 19:34:46 EEST 2022","11394","","Inbox functionality testing","","Inbox functionality testing","#9 Player is presented with an updated list of messages when clicking view more button","#9 Player is presented with an updated list of messages when clicking view more button",""
"passed","Thu Apr 14 19:46:13 EEST 2022","Thu Apr 14 19:46:19 EEST 2022","6386","","Registration > Step 4","","Registration > Step 4","#04 User can opt in to receive Email marketing preferences.","#04 User can opt in to receive Email marketing preferences.",""
"passed","Thu Apr 14 19:45:15 EEST 2022","Thu Apr 14 19:45:23 EEST 2022","8311","","Registration > Step 3","","Registration > Step 3","#11 User cannot enter invalid characters into the Post Code field.","#11 User cannot enter invalid characters into the Post Code field.",""
"passed","Thu Apr 14 19:35:22 EEST 2022","Thu Apr 14 19:35:35 EEST 2022","13190","","Homepage","","Homepage","#12 Balance preview correctly displays £0.00 if user has no balance","#12 Balance preview correctly displays £0.00 if user has no balance",""
"passed","Thu Apr 14 19:42:21 EEST 2022","Thu Apr 14 19:42:37 EEST 2022","15807","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes",""
"passed","Thu Apr 14 19:33:14 EEST 2022","Thu Apr 14 19:33:24 EEST 2022","10560","","Inbox functionality testing","","Inbox functionality testing","#2 Unread message count increases when player receives a new message (requires page refresh)","#2 Unread message count increases when player receives a new message (requires page refresh)",""
"passed","Thu Apr 14 19:37:20 EEST 2022","Thu Apr 14 19:37:40 EEST 2022","20460","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#3 Player can cancel out of the 'Time Limit' modal.","#3 Player can cancel out of the 'Time Limit' modal.",""
"passed","Thu Apr 14 19:44:01 EEST 2022","Thu Apr 14 19:44:04 EEST 2022","3463","","Registration > Step 1","","Registration > Step 1","#07 User can not enter an invaild email address (no @ sign).","#07 User can not enter an invaild email address (no @ sign).",""
"failed","Thu Apr 14 19:56:10 EEST 2022","Thu Apr 14 19:56:11 EEST 2022","1175","","Expired Link Error","","Expired Link Error","#10 User can click on 'Deposit' button opens Deposit window","#10 User can click on 'Deposit' button opens Deposit window",""
"failed","Thu Apr 14 19:55:28 EEST 2022","Thu Apr 14 19:55:29 EEST 2022","1180","","Service unavailable","","Service unavailable","#1 The user is on the Location Error page","#1 The user is on the Location Error page",""
"passed","Thu Apr 14 19:35:10 EEST 2022","Thu Apr 14 19:35:20 EEST 2022","9190","","Landing Page/Welcome Casino page","","Landing Page/Welcome Casino page","#5 User try to click on PLAY CTA of Popular game at Welcome Casino page","#5 User try to click on PLAY CTA of Popular game at Welcome Casino page",""
"passed","Thu Apr 14 19:33:49 EEST 2022","Thu Apr 14 19:34:05 EEST 2022","15994","","Logout","","Logout","#01 Player can successfully logout.","#01 Player can successfully logout.",""
"passed","Thu Apr 14 19:44:01 EEST 2022","Thu Apr 14 19:44:15 EEST 2022","14503","","Registration > Step 3","","Registration > Step 3","#02 User can navigate back to the previous step.","#02 User can navigate back to the previous step.",""
"passed","Thu Apr 14 19:35:02 EEST 2022","Thu Apr 14 19:35:20 EEST 2022","18695","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#1 Deep link to loss limits opens when logged in","#1 Deep link to loss limits opens when logged in",""
"passed","Thu Apr 14 19:45:47 EEST 2022","Thu Apr 14 19:45:56 EEST 2022","8943","","Registration > Step 3","","Registration > Step 3","#16 Phone Number will display an error when entering non-numeric values into input.","#16 Phone Number will display an error when entering non-numeric values into input.",""
"passed","Thu Apr 14 19:44:33 EEST 2022","Thu Apr 14 19:44:46 EEST 2022","12383","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#11 New password must not contain email address.","#11 New password must not contain email address.",""
"skipped","Thu Apr 14 19:47:27 EEST 2022","Thu Apr 14 19:47:28 EEST 2022","1","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#22 User can enter amount, go to full terms and conditions, click back button, close full terms conditions and return in deposit modal.","#22 User can enter amount, go to full terms and conditions, click back button, close full terms conditions and return in deposit modal.",""
"passed","Thu Apr 14 19:35:55 EEST 2022","Thu Apr 14 19:36:10 EEST 2022","14413","","Deep Link -> Edit Phone","","Deep Link -> Edit Phone","#2 Deep link to change password open login when not logged in before change password","#2 Deep link to change password open login when not logged in before change password",""
"failed","Thu Apr 14 19:55:35 EEST 2022","Thu Apr 14 19:55:49 EEST 2022","14704","","Home => Terms & Conditions","","Home => Terms & Conditions","#0 User can come to the terms and conditions page","#0 User can come to the terms and conditions page",""
"failed","Thu Apr 14 19:57:57 EEST 2022","Thu Apr 14 19:58:13 EEST 2022","15847","","Slots page","","Slots page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page",""
"passed","Thu Apr 14 19:46:43 EEST 2022","Thu Apr 14 19:46:57 EEST 2022","13961","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#19 User can click DEPOSIT CTA for deposit bonus and open deposit bonus modal with displaying all sections.","#19 User can click DEPOSIT CTA for deposit bonus and open deposit bonus modal with displaying all sections.",""
"passed","Thu Apr 14 19:45:59 EEST 2022","Thu Apr 14 19:46:19 EEST 2022","19388","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#16 User can opt in bonus and get confirmation modal with all sections.","#16 User can opt in bonus and get confirmation modal with all sections.",""
"failed","Thu Apr 14 19:52:03 EEST 2022","Thu Apr 14 19:52:24 EEST 2022","20781","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#39 User can click see full terms CTA and go to Term and Conditions.","#39 User can click see full terms CTA and go to Term and Conditions.",""
"passed","Thu Apr 14 19:35:09 EEST 2022","Thu Apr 14 19:35:22 EEST 2022","13250","","Inbox functionality testing","","Inbox functionality testing","#11 Player can delete a message using the message options, removing it from the list","#11 Player can delete a message using the message options, removing it from the list",""
"passed","Thu Apr 14 19:38:32 EEST 2022","Thu Apr 14 19:38:56 EEST 2022","24504","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#8 User can successfully set a daily loss limit if not already set ","#8 User can successfully set a daily loss limit if not already set ",""
"failed","Thu Apr 14 19:56:37 EEST 2022","Thu Apr 14 19:56:40 EEST 2022","2440","","Homepage","","Homepage","#2 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.","#2 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.",""
"failed","Thu Apr 14 19:51:40 EEST 2022","Thu Apr 14 19:52:03 EEST 2022","22564","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#38 All main sections for card are displayed for CLAIM bonus for unauthenticated user.","#38 All main sections for card are displayed for CLAIM bonus for unauthenticated user.",""
"passed","Thu Apr 14 19:45:13 EEST 2022","Thu Apr 14 19:45:31 EEST 2022","17402","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#14 Player should be able to show/hide their inputs into the password fields.","#14 Player should be able to show/hide their inputs into the password fields.",""
"passed","Thu Apr 14 19:42:28 EEST 2022","Thu Apr 14 19:42:43 EEST 2022","14800","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#02 Current Password is a mandatory field.","#02 Current Password is a mandatory field.",""
"passed","Thu Apr 14 19:44:29 EEST 2022","Thu Apr 14 19:44:46 EEST 2022","16652","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly",""
"passed","Thu Apr 14 19:33:06 EEST 2022","Thu Apr 14 19:33:13 EEST 2022","7719","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#3 User clicks on ""Be Aware Gambling"" image at Welcome Offer page","#3 User clicks on ""Be Aware Gambling"" image at Welcome Offer page",""
"passed","Thu Apr 14 19:35:40 EEST 2022","Thu Apr 14 19:36:00 EEST 2022","20048","","Deep Link -> Play Reminders","","Deep Link -> Play Reminders","#1 Deep link to play reminders opens when logged in","#1 Deep link to play reminders opens when logged in",""
