"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 24 16:41:53 EEST 2022","Tue May 24 16:42:01 EEST 2022","8536","","Home => Terms & Conditions","","Home => Terms & Conditions","#17 User can see the Errors, Interruptions and Malfunctions section on terms and conditions page","#17 User can see the Errors, Interruptions and Malfunctions section on terms and conditions page",""
"failed","Tue May 24 16:45:35 EEST 2022","Tue May 24 16:46:01 EEST 2022","26373","","UnsubscribePage","","UnsubscribePage","#7 User can click on ‘Continue’ button in the ‘Re-subscribe’ success window and the Home page will be displayed.","#7 User can click on ‘Continue’ button in the ‘Re-subscribe’ success window and the Home page will be displayed.",""
"passed","Tue May 24 16:21:46 EEST 2022","Tue May 24 16:22:02 EEST 2022","16068","","Deep Link -> Deposit Limits","","Deep Link -> Deposit Limits","#2 Deep link to deposit limits open login when not logged in before deposit limits","#2 Deep link to deposit limits open login when not logged in before deposit limits",""
"passed","Tue May 24 16:42:41 EEST 2022","Tue May 24 16:42:47 EEST 2022","6419","","Home => Terms & Conditions","","Home => Terms & Conditions","#23 User can see the Intellectual Property section on terms and conditions page","#23 User can see the Intellectual Property section on terms and conditions page",""
"passed","Tue May 24 16:37:15 EEST 2022","Tue May 24 16:37:26 EEST 2022","10945","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page",""
"failed","Tue May 24 16:47:47 EEST 2022","Tue May 24 16:48:15 EEST 2022","28445","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#14 User can click OPT IN primary CTA in more info details page and get confirmation modal with all sections.","#14 User can click OPT IN primary CTA in more info details page and get confirmation modal with all sections.",""
"passed","Tue May 24 16:42:17 EEST 2022","Tue May 24 16:42:26 EEST 2022","8432","","Home => Terms & Conditions","","Home => Terms & Conditions","#20 User can see the Suspension/Termination of your Account section on terms and conditions page","#20 User can see the Suspension/Termination of your Account section on terms and conditions page",""
"passed","Tue May 24 16:43:35 EEST 2022","Tue May 24 16:43:47 EEST 2022","11645","","Registration > Step 4","","Registration > Step 4","#03 User can opt in to receive All marketing preferences.","#03 User can opt in to receive All marketing preferences.",""
"passed","Tue May 24 16:25:56 EEST 2022","Tue May 24 16:26:11 EEST 2022","14396","","My Profile > Contact Details","","My Profile > Contact Details","#01 Player can view their contact details.","#01 Player can view their contact details.",""
"passed","Tue May 24 16:24:33 EEST 2022","Tue May 24 16:24:51 EEST 2022","18163","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#5 Player can select a time limit from the drop down menu.","#5 Player can select a time limit from the drop down menu.",""
"passed","Tue May 24 16:19:13 EEST 2022","Tue May 24 16:19:15 EEST 2022","1701","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#2 User can come to the Home page from ""Planned Maintenance"" error page","#2 User can come to the Home page from ""Planned Maintenance"" error page",""
"passed","Tue May 24 16:22:10 EEST 2022","Tue May 24 16:22:22 EEST 2022","11873","","Inbox functionality testing","","Inbox functionality testing","#12 Player with less than 15 messages should not be able to view more","#12 Player with less than 15 messages should not be able to view more",""
"passed","Tue May 24 16:19:08 EEST 2022","Tue May 24 16:19:12 EEST 2022","4353","","Service unavailable","","Service unavailable","#0 User come to the Location Error page, when service is unavailable","#0 User come to the Location Error page, when service is unavailable",""
"passed","Tue May 24 16:41:00 EEST 2022","Tue May 24 16:41:13 EEST 2022","12888","","Homepage","","Homepage","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00",""
"failed","Tue May 24 16:45:18 EEST 2022","Tue May 24 16:45:39 EEST 2022","21840","","Slots page","","Slots page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page",""
"passed","Tue May 24 16:19:31 EEST 2022","Tue May 24 16:19:44 EEST 2022","13765","","Inbox functionality testing","","Inbox functionality testing","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages",""
"passed","Tue May 24 16:46:49 EEST 2022","Tue May 24 16:47:07 EEST 2022","18128","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#11 All main sections for card are displayed for DEPOSIT bonus.","#11 All main sections for card are displayed for DEPOSIT bonus.",""
"failed","Tue May 24 16:37:26 EEST 2022","Tue May 24 16:37:51 EEST 2022","24866","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#2 User can come to the Merkur Slots page from Privacy Policy page","#2 User can come to the Merkur Slots page from Privacy Policy page",""
"passed","Tue May 24 16:29:20 EEST 2022","Tue May 24 16:29:37 EEST 2022","17118","","Recover Password","","Recover Password","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.",""
"failed","Tue May 24 16:44:28 EEST 2022","Tue May 24 16:44:55 EEST 2022","26369","","UnsubscribePage","","UnsubscribePage","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content",""
"passed","Tue May 24 16:52:02 EEST 2022","Tue May 24 16:52:08 EEST 2022","6139","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#46 User clicks button CLAIM for already CLAIMED bonus, successfully login and can see drawer ""This promotion is unavailable"".","#46 User clicks button CLAIM for already CLAIMED bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"failed","Tue May 24 16:42:27 EEST 2022","Tue May 24 16:42:58 EEST 2022","31449","","UnsubscribePage","","UnsubscribePage","#1 Unsubscribe page is displayed with correct content.","#1 Unsubscribe page is displayed with correct content.",""
"passed","Tue May 24 16:27:24 EEST 2022","Tue May 24 16:27:46 EEST 2022","22031","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#18 Player can close the self exclusion modal.","#18 Player can close the self exclusion modal.",""
"passed","Tue May 24 16:51:51 EEST 2022","Tue May 24 16:51:56 EEST 2022","5157","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#43 User can go to More Info details after click More Info CTA.","#43 User can go to More Info details after click More Info CTA.",""
"passed","Tue May 24 16:29:14 EEST 2022","Tue May 24 16:29:21 EEST 2022","6862","","Registration > Step 2","","Registration > Step 2","#03 First Name is a mandatory field.","#03 First Name is a mandatory field.",""
"failed","Tue May 24 16:47:54 EEST 2022","Tue May 24 16:48:25 EEST 2022","31294","","Slots page","","Slots page","#11 User logged in and hover the game card and click on CTA ""PLAY NOW"" and go to game page","#11 User logged in and hover the game card and click on CTA ""PLAY NOW"" and go to game page",""
"failed","Tue May 24 16:39:48 EEST 2022","Tue May 24 16:40:03 EEST 2022","14542","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#3 Player can edit their preferences and exit using the Cancel CTA within the modal discarding changes","#3 Player can edit their preferences and exit using the Cancel CTA within the modal discarding changes",""
"passed","Tue May 24 16:25:27 EEST 2022","Tue May 24 16:25:42 EEST 2022","14534","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.",""
"passed","Tue May 24 16:48:55 EEST 2022","Tue May 24 16:49:06 EEST 2022","10778","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#17 User can opt in bonus and get modal with all sections, click on the primary CTA and procceds with the journey","#17 User can opt in bonus and get modal with all sections, click on the primary CTA and procceds with the journey",""
"passed","Tue May 24 16:29:43 EEST 2022","Tue May 24 16:29:52 EEST 2022","9147","","Registration > Step 1","","Registration > Step 1","#05 User can select the 'Login' button on the 'Account already exists' drawer and is displayed the Login form.","#05 User can select the 'Login' button on the 'Account already exists' drawer and is displayed the Login form.",""
"passed","Tue May 24 16:42:01 EEST 2022","Tue May 24 16:42:10 EEST 2022","8075","","Home => Terms & Conditions","","Home => Terms & Conditions","#18 User can see the Anti-Money Laundering section on terms and conditions page","#18 User can see the Anti-Money Laundering section on terms and conditions page",""
"passed","Tue May 24 16:26:46 EEST 2022","Tue May 24 16:27:04 EEST 2022","17463","","My Profile > Contact Details","","My Profile > Contact Details","# Player can select to edit their telephone number and close the modal to cancel out of the process.","# Player can select to edit their telephone number and close the modal to cancel out of the process.",""
"passed","Tue May 24 16:22:49 EEST 2022","Tue May 24 16:23:00 EEST 2022","11589","","Inbox functionality testing","","Inbox functionality testing","#15 Player is presented with an Empty Inbox image if the Inbox is empty (rather than a heading & message list)","#15 Player is presented with an Empty Inbox image if the Inbox is empty (rather than a heading & message list)",""
"passed","Tue May 24 16:43:39 EEST 2022","Tue May 24 16:43:54 EEST 2022","14376","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#21 Player can open 'How deposit limits work' modal.","#21 Player can open 'How deposit limits work' modal.",""
"passed","Tue May 24 16:19:08 EEST 2022","Tue May 24 16:19:12 EEST 2022","3655","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#0 User come to the ""Planned Maintenance"" error page","#0 User come to the ""Planned Maintenance"" error page",""
"passed","Tue May 24 16:49:46 EEST 2022","Tue May 24 16:50:01 EEST 2022","14842","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#21 User can click on the terms and conditions link and the terms and conditions are displayed for deposit bonus.","#21 User can click on the terms and conditions link and the terms and conditions are displayed for deposit bonus.",""
"passed","Tue May 24 16:19:57 EEST 2022","Tue May 24 16:20:07 EEST 2022","9966","","Expired Link Error","","Expired Link Error","#9 User can click on 'Back to Login' and open Login window and successfully login.","#9 User can click on 'Back to Login' and open Login window and successfully login.",""
"failed","Tue May 24 16:38:01 EEST 2022","Tue May 24 16:38:26 EEST 2022","24616","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#4 User can come to the ""Block Access to Gambling Websites and Apps Worldwide"" page from Responsible Gambling page","#4 User can come to the ""Block Access to Gambling Websites and Apps Worldwide"" page from Responsible Gambling page",""
"passed","Tue May 24 16:30:43 EEST 2022","Tue May 24 16:30:55 EEST 2022","11669","","Registration > Step 3","","Registration > Step 3","#03 Address Line 1 field is a mandatory field.","#03 Address Line 1 field is a mandatory field.",""
"passed","Tue May 24 16:49:06 EEST 2022","Tue May 24 16:49:17 EEST 2022","11073","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#18 User can close confirmation message, return to the calling page and bonus has been claimed.","#18 User can close confirmation message, return to the calling page and bonus has been claimed.",""
"passed","Tue May 24 16:38:43 EEST 2022","Tue May 24 16:38:47 EEST 2022","4321","","Privacy Policy","","Privacy Policy","#2 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.","#2 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.",""
"passed","Tue May 24 16:20:25 EEST 2022","Tue May 24 16:20:38 EEST 2022","13471","","Inbox functionality testing","","Inbox functionality testing","#5 Player can open message, removing the new badge from a message and decreasing the unread message count badge","#5 Player can open message, removing the new badge from a message and decreasing the unread message count badge",""
"passed","Tue May 24 16:37:07 EEST 2022","Tue May 24 16:37:15 EEST 2022","7871","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#0 User can come to the Privacy Policy page","#0 User can come to the Privacy Policy page",""
"passed","Tue May 24 16:24:22 EEST 2022","Tue May 24 16:24:38 EEST 2022","16044","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.",""
"failed","Tue May 24 16:38:38 EEST 2022","Tue May 24 16:38:57 EEST 2022","18934","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.",""
"passed","Tue May 24 16:27:14 EEST 2022","Tue May 24 16:27:27 EEST 2022","13535","","My Profile > Personal Details","","My Profile > Personal Details","#01 Player can view their personal details.","#01 Player can view their personal details.",""
"passed","Tue May 24 16:24:28 EEST 2022","Tue May 24 16:24:48 EEST 2022","19510","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#6 User can successfully update their loss limits in the Loss Limits Delete modal ","#6 User can successfully update their loss limits in the Loss Limits Delete modal ",""
"failed","Tue May 24 16:42:05 EEST 2022","Tue May 24 16:42:19 EEST 2022","13914","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#13 Player can uneselect just post preferences using the post toggle (post already toggled on), which upon saving updates the account area accordingly","#13 Player can uneselect just post preferences using the post toggle (post already toggled on), which upon saving updates the account area accordingly",""
"passed","Tue May 24 16:19:12 EEST 2022","Tue May 24 16:19:17 EEST 2022","4591","","Expired Link Error","","Expired Link Error","#1 Expired Link Error page is displayed","#1 Expired Link Error page is displayed",""
"passed","Tue May 24 16:38:35 EEST 2022","Tue May 24 16:38:45 EEST 2022","9754","","Home => Terms & Conditions","","Home => Terms & Conditions","#1 User can come to the help center from terms and conditions page","#1 User can come to the help center from terms and conditions page",""
"passed","Tue May 24 16:33:54 EEST 2022","Tue May 24 16:34:11 EEST 2022","17289","","Spin Zone functionality testing","","Spin Zone functionality testing","#10 Player can close game","#10 Player can close game",""
"failed","Tue May 24 16:47:18 EEST 2022","Tue May 24 16:47:47 EEST 2022","28364","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#13 User can go to More Info details after click More Info CTA for authenticated user.","#13 User can go to More Info details after click More Info CTA for authenticated user.",""
"passed","Tue May 24 16:39:24 EEST 2022","Tue May 24 16:39:42 EEST 2022","18354","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#4 Player can cancel out of the Deposit Limits modal.","#4 Player can cancel out of the Deposit Limits modal.",""
"passed","Tue May 24 16:38:57 EEST 2022","Tue May 24 16:39:17 EEST 2022","19862","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#2 Player can close the take a break modal.","#2 Player can close the take a break modal.",""
"skipped","Tue May 24 16:51:11 EEST 2022","Tue May 24 16:51:11 EEST 2022","0","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#29 Promotions are displayed in correct order for unauthenticated user","#29 Promotions are displayed in correct order for unauthenticated user",""
"passed","Tue May 24 16:42:02 EEST 2022","Tue May 24 16:42:20 EEST 2022","17602","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#13 Player can open the Deposit Limits Delete modal on delete icon click and click on edit icon in the input field.","#13 Player can open the Deposit Limits Delete modal on delete icon click and click on edit icon in the input field.",""
"passed","Tue May 24 16:27:04 EEST 2022","Tue May 24 16:27:22 EEST 2022","17941","","My Profile > Contact Details","","My Profile > Contact Details","#04 Player can update their telephone number.","#04 Player can update their telephone number.",""
"passed","Tue May 24 16:29:35 EEST 2022","Tue May 24 16:29:43 EEST 2022","7654","","Registration > Step 2","","Registration > Step 2","#06 User cannot enter less that 2 characters into step 2 name input fields.","#06 User cannot enter less that 2 characters into step 2 name input fields.",""
"passed","Tue May 24 16:29:57 EEST 2022","Tue May 24 16:30:08 EEST 2022","10670","","Registration > Step 2","","Registration > Step 2","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.",""
"passed","Tue May 24 16:51:26 EEST 2022","Tue May 24 16:51:30 EEST 2022","3723","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#36 All main sections for card are displayed for OPT IN bonus for unauthenticated user.","#36 All main sections for card are displayed for OPT IN bonus for unauthenticated user.",""
"passed","Tue May 24 16:32:22 EEST 2022","Tue May 24 16:32:33 EEST 2022","10826","","Registration > Step 3","","Registration > Step 3","#15 Phone Number is a mandatory field.","#15 Phone Number is a mandatory field.",""
"passed","Tue May 24 16:39:58 EEST 2022","Tue May 24 16:40:16 EEST 2022","18465","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#6 Player can close the Deposit Limits Edit modal","#6 Player can close the Deposit Limits Edit modal",""
"passed","Tue May 24 16:39:09 EEST 2022","Tue May 24 16:39:11 EEST 2022","1779","","Privacy Policy","","Privacy Policy","#7 The user can use for Malta contact@eyasgaming.com e-mail","#7 The user can use for Malta contact@eyasgaming.com e-mail",""
"failed","Tue May 24 16:39:57 EEST 2022","Tue May 24 16:40:22 EEST 2022","24372","","Home => Terms & Conditions","","Home => Terms & Conditions","#6 User can come to the GamCare page from terms and conditions page","#6 User can come to the GamCare page from terms and conditions page",""
"failed","Tue May 24 16:42:58 EEST 2022","Tue May 24 16:43:27 EEST 2022","28848","","UnsubscribePage","","UnsubscribePage","#2 User can click on ‘I’ve changed my mind’ button and go to home page.","#2 User can click on ‘I’ve changed my mind’ button and go to home page.",""
"passed","Tue May 24 16:30:10 EEST 2022","Tue May 24 16:30:21 EEST 2022","11428","","Registration > Step 1","","Registration > Step 1","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.",""
"passed","Tue May 24 16:43:04 EEST 2022","Tue May 24 16:43:12 EEST 2022","8071","","Home => Terms & Conditions","","Home => Terms & Conditions","#26 User can see the Miscellaneous section on terms and conditions page","#26 User can see the Miscellaneous section on terms and conditions page",""
"passed","Tue May 24 16:30:35 EEST 2022","Tue May 24 16:30:40 EEST 2022","4953","","Registration > Step 1","","Registration > Step 1","#23 User cannot continue to next step if their password does not meet the minimum password requirements.","#23 User cannot continue to next step if their password does not meet the minimum password requirements.",""
"failed","Tue May 24 16:38:45 EEST 2022","Tue May 24 16:39:10 EEST 2022","25246","","Home => Terms & Conditions","","Home => Terms & Conditions","#2 User can come to the privacy policy page from terms and conditions page","#2 User can come to the privacy policy page from terms and conditions page",""
"passed","Tue May 24 16:51:23 EEST 2022","Tue May 24 16:51:26 EEST 2022","2425","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#35 Short terms and conditions of promotion card is displayed for not login user.","#35 Short terms and conditions of promotion card is displayed for not login user.",""
"failed","Tue May 24 16:38:32 EEST 2022","Tue May 24 16:38:43 EEST 2022","10495","","Privacy Policy","","Privacy Policy","#1 When the user clicks to link Privacy Policy user should watches the nex chapters.","#1 When the user clicks to link Privacy Policy user should watches the nex chapters.",""
"failed","Tue May 24 16:41:43 EEST 2022","Tue May 24 16:41:55 EEST 2022","11766","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#11 New password must contain a minimum of 8 characters.","#11 New password must contain a minimum of 8 characters.",""
"passed","Tue May 24 16:22:09 EEST 2022","Tue May 24 16:22:29 EEST 2022","20208","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#1 Deep link to loss limits opens when logged in","#1 Deep link to loss limits opens when logged in",""
"passed","Tue May 24 16:28:44 EEST 2022","Tue May 24 16:28:56 EEST 2022","11363","","Recover Password","","Recover Password","#03 Player cannot enter an invaild email address.","#03 Player cannot enter an invaild email address.",""
"passed","Tue May 24 16:20:12 EEST 2022","Tue May 24 16:20:25 EEST 2022","13012","","Inbox functionality testing","","Inbox functionality testing","#4 Player can see their message list, with messages displaying the correct information (if messages > 1)","#4 Player can see their message list, with messages displaying the correct information (if messages > 1)",""
"failed","Tue May 24 16:41:24 EEST 2022","Tue May 24 16:41:38 EEST 2022","14333","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly",""
