"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 01 14:46:17 EEST 2022","Wed Jun 01 14:46:31 EEST 2022","13967","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#4 Player can cancel out of the Deposit Limits modal.","#4 Player can cancel out of the Deposit Limits modal.",""
"passed","Wed Jun 01 14:52:00 EEST 2022","Wed Jun 01 14:52:08 EEST 2022","8059","","Registration > Step 3","","Registration > Step 3","#09 User cannot enter invalid characters into the City field.","#09 User cannot enter invalid characters into the City field.",""
"passed","Wed Jun 01 14:57:45 EEST 2022","Wed Jun 01 14:57:50 EEST 2022","4500","","Home => Terms & Conditions","","Home => Terms & Conditions","#5 User can come to the Gamble Aware page from terms and conditions page","#5 User can come to the Gamble Aware page from terms and conditions page",""
"passed","Wed Jun 01 14:47:04 EEST 2022","Wed Jun 01 14:47:20 EEST 2022","15238","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#7 User can open the Loss Limits Delete modal on edit icon click and click on edit icon in the input field ","#7 User can open the Loss Limits Delete modal on edit icon click and click on edit icon in the input field ",""
"passed","Wed Jun 01 14:52:48 EEST 2022","Wed Jun 01 14:52:54 EEST 2022","6134","","Registration > Step 3","","Registration > Step 3","#17 User cannot enter spaces into Phone Number field.","#17 User cannot enter spaces into Phone Number field.",""
"passed","Wed Jun 01 14:44:09 EEST 2022","Wed Jun 01 14:44:17 EEST 2022","7641","","Inbox functionality testing","","Inbox functionality testing","#9 Player is presented with an updated list of messages when clicking view more button","#9 Player is presented with an updated list of messages when clicking view more button",""
"passed","Wed Jun 01 14:44:28 EEST 2022","Wed Jun 01 14:44:37 EEST 2022","8705","","Live Casino","","Live Casino","#18 User has logged in, card is displayed, user hov er a mouse on that card, the primary CTA is PLAY NOW, user clicks/taps on CTA PLAY NOW then user go to the game.","#18 User has logged in, card is displayed, user hov er a mouse on that card, the primary CTA is PLAY NOW, user clicks/taps on CTA PLAY NOW then user go to the game.",""
"passed","Wed Jun 01 14:44:02 EEST 2022","Wed Jun 01 14:44:06 EEST 2022","3579","","Live Casino","","Live Casino","#08 User can directed to info page of game after click/taps on hero banner carousel static.","#08 User can directed to info page of game after click/taps on hero banner carousel static.",""
"passed","Wed Jun 01 14:50:13 EEST 2022","Wed Jun 01 14:50:22 EEST 2022","9440","","Recover Password","","Recover Password","#05 Player receives 'Sent' success feedback on submitting a valid email address.","#05 Player receives 'Sent' success feedback on submitting a valid email address.",""
"skipped","Wed Jun 01 14:44:09 EEST 2022","Wed Jun 01 14:44:09 EEST 2022","0","","Live Casino","","Live Casino","#10 Hero carousel slide is displayed then the primary CTA will be VIEW GAMES.","#10 Hero carousel slide is displayed then the primary CTA will be VIEW GAMES.",""
"failed","Wed Jun 01 14:59:26 EEST 2022","Wed Jun 01 14:59:36 EEST 2022","10711","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#12 Player can continue with chosen 1 week option to 'Take A Break' and confirming modal should display.","#12 Player can continue with chosen 1 week option to 'Take A Break' and confirming modal should display.",""
"passed","Wed Jun 01 14:42:53 EEST 2022","Wed Jun 01 14:42:56 EEST 2022","3324","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page",""
"passed","Wed Jun 01 14:42:29 EEST 2022","Wed Jun 01 14:42:33 EEST 2022","4226","","Service unavailable","","Service unavailable","#1 User can come to the home page from Error 500 page","#1 User can come to the home page from Error 500 page",""
"passed","Wed Jun 01 14:56:32 EEST 2022","Wed Jun 01 14:56:34 EEST 2022","2461","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#37 All main sections for card are displayed for DEPOSIT bonus for unauthenticated user.","#37 All main sections for card are displayed for DEPOSIT bonus for unauthenticated user.",""
"passed","Wed Jun 01 14:44:17 EEST 2022","Wed Jun 01 14:44:35 EEST 2022","18431","","Inbox functionality testing","","Inbox functionality testing","#10 Deleting a message from the inbox which is marked as new should decrease the unread message count badge","#10 Deleting a message from the inbox which is marked as new should decrease the unread message count badge",""
"passed","Wed Jun 01 14:50:22 EEST 2022","Wed Jun 01 14:50:35 EEST 2022","12966","","Recover Password","","Recover Password","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.",""
"passed","Wed Jun 01 14:42:42 EEST 2022","Wed Jun 01 14:42:44 EEST 2022","2600","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#1 User come to the Welcome Offer page ","#1 User come to the Welcome Offer page ",""
"passed","Wed Jun 01 14:47:20 EEST 2022","Wed Jun 01 14:47:34 EEST 2022","14494","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#8 User can successfully set a daily loss limit if not already set ","#8 User can successfully set a daily loss limit if not already set ",""
"passed","Wed Jun 01 14:49:55 EEST 2022","Wed Jun 01 14:50:08 EEST 2022","12866","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#8 New password must contain a number.","#8 New password must contain a number.",""
"passed","Wed Jun 01 14:44:06 EEST 2022","Wed Jun 01 14:44:09 EEST 2022","3271","","Live Casino","","Live Casino","#09 All available game cards will be displayed, user click on arrow of navigation/swipes then the game cards of the carousel will scroll.","#09 All available game cards will be displayed, user click on arrow of navigation/swipes then the game cards of the carousel will scroll.",""
"passed","Wed Jun 01 14:42:40 EEST 2022","Wed Jun 01 14:42:42 EEST 2022","2232","","Expired Link Error","","Expired Link Error","#5 User can click on Login button and see Login page. ","#5 User can click on Login button and see Login page. ",""
"skipped","Wed Jun 01 14:56:18 EEST 2022","Wed Jun 01 14:56:18 EEST 2022","0","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#29 Promotions are displayed in correct order for unauthenticated user","#29 Promotions are displayed in correct order for unauthenticated user",""
"passed","Wed Jun 01 14:43:35 EEST 2022","Wed Jun 01 14:43:46 EEST 2022","11404","","Inbox functionality testing","","Inbox functionality testing","#6 Player can open message and display the message contents (heading, date/time & body)","#6 Player can open message and display the message contents (heading, date/time & body)",""
"passed","Wed Jun 01 14:52:15 EEST 2022","Wed Jun 01 14:52:24 EEST 2022","8731","","Registration > Step 4","","Registration > Step 4","#12 User can click on confirm checkbox and click success registration button.","#12 User can click on confirm checkbox and click success registration button.",""
"passed","Wed Jun 01 14:58:29 EEST 2022","Wed Jun 01 14:58:45 EEST 2022","15907","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#4 Player can edit their preferences and toggle all preferences with the select all toggle, which upon saving updates the account area","#4 Player can edit their preferences and toggle all preferences with the select all toggle, which upon saving updates the account area",""
"failed","Wed Jun 01 14:57:23 EEST 2022","Wed Jun 01 14:57:38 EEST 2022","15182","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.",""
"failed","Wed Jun 01 14:58:12 EEST 2022","Wed Jun 01 14:58:17 EEST 2022","5293","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#8 After clicking on the second link from 'What personal data do we collect? -> Players', the user should see the page  https://www.merkurcasino.com/.","#8 After clicking on the second link from 'What personal data do we collect? -> Players', the user should see the page  https://www.merkurcasino.com/.",""
"passed","Wed Jun 01 14:58:08 EEST 2022","Wed Jun 01 14:58:14 EEST 2022","5375","","Slots page","","Slots page","#6 User can hover mouse on game card and see all needed elements","#6 User can hover mouse on game card and see all needed elements",""
"failed","Wed Jun 01 14:58:51 EEST 2022","Wed Jun 01 14:58:55 EEST 2022","4135","","Home => Terms & Conditions","","Home => Terms & Conditions","#21 User can see the Responsible Gambling section on terms and conditions page","#21 User can see the Responsible Gambling section on terms and conditions page",""
"passed","Wed Jun 01 14:59:14 EEST 2022","Wed Jun 01 14:59:17 EEST 2022","3559","","Home => Terms & Conditions","","Home => Terms & Conditions","#27 User can opened mail client after clicks/taps on “care@merkurslots.com” ","#27 User can opened mail client after clicks/taps on “care@merkurslots.com” ",""
"passed","Wed Jun 01 14:43:54 EEST 2022","Wed Jun 01 14:43:58 EEST 2022","4196","","Live Casino","","Live Casino","#06 Game image will be displayed.","#06 Game image will be displayed.",""
"passed","Wed Jun 01 14:58:24 EEST 2022","Wed Jun 01 14:58:36 EEST 2022","12764","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#7 Player can choose 24 hours option for 'Take A Break' and this option should be selected.","#7 Player can choose 24 hours option for 'Take A Break' and this option should be selected.",""
"failed","Wed Jun 01 14:58:05 EEST 2022","Wed Jun 01 14:58:08 EEST 2022","3871","","Slots page","","Slots page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page",""
"passed","Wed Jun 01 14:43:03 EEST 2022","Wed Jun 01 14:43:06 EEST 2022","3080","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS","#6 User can click on the WELCOME BONUS FULL TERMS AND CONDITIONS",""
"passed","Wed Jun 01 14:59:11 EEST 2022","Wed Jun 01 14:59:14 EEST 2022","3186","","Home => Terms & Conditions","","Home => Terms & Conditions","#26 User can see the Miscellaneous section on terms and conditions page","#26 User can see the Miscellaneous section on terms and conditions page",""
"passed","Wed Jun 01 14:49:28 EEST 2022","Wed Jun 01 14:49:42 EEST 2022","14007","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#6 Player should be displayed an error if they submit the Change Password form with an incorrect Current Password.","#6 Player should be displayed an error if they submit the Change Password form with an incorrect Current Password.",""
"passed","Wed Jun 01 14:54:19 EEST 2022","Wed Jun 01 14:54:30 EEST 2022","10747","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#18 User can close confirmation message, return to the calling page and bonus has been claimed.","#18 User can close confirmation message, return to the calling page and bonus has been claimed.",""
"passed","Wed Jun 01 14:50:46 EEST 2022","Wed Jun 01 14:50:50 EEST 2022","3687","","Registration > Step 1","","Registration > Step 1","#29 User can successfully enter email address with uppercase letters.","#29 User can successfully enter email address with uppercase letters.",""
"passed","Wed Jun 01 14:49:51 EEST 2022","Wed Jun 01 14:49:52 EEST 2022","1733","","Registration > Step 1","","Registration > Step 1","#01 User is displayed the correct content and input fields for Step 1.","#01 User is displayed the correct content and input fields for Step 1.",""
"passed","Wed Jun 01 14:44:45 EEST 2022","Wed Jun 01 14:44:54 EEST 2022","8752","","Inbox functionality testing","","Inbox functionality testing","#12 Player with less than 15 messages should not be able to view more","#12 Player with less than 15 messages should not be able to view more",""
"passed","Wed Jun 01 14:46:06 EEST 2022","Wed Jun 01 14:46:20 EEST 2022","13895","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#3 User can close the Loss Limits Edit modal","#3 User can close the Loss Limits Edit modal",""
"passed","Wed Jun 01 14:58:56 EEST 2022","Wed Jun 01 14:59:06 EEST 2022","10658","","Slots page","","Slots page","#13 User logged in and click on game card and game page appears","#13 User logged in and click on game card and game page appears",""
"passed","Wed Jun 01 14:53:00 EEST 2022","Wed Jun 01 14:53:08 EEST 2022","7209","","Registration > Step 3","","Registration > Step 3","#19 User can select a Country Code from the dropdown menu.","#19 User can select a Country Code from the dropdown menu.",""
"passed","Wed Jun 01 14:52:01 EEST 2022","Wed Jun 01 14:52:15 EEST 2022","13792","","Registration > Step 4","","Registration > Step 4","#11 User can click and view the Privacy Policy.","#11 User can click and view the Privacy Policy.",""
"passed","Wed Jun 01 14:42:57 EEST 2022","Wed Jun 01 14:43:00 EEST 2022","2650","","Footer functionality testing","","Footer functionality testing","#5 Player can see legal and company information","#5 Player can see legal and company information",""
"passed","Wed Jun 01 14:42:48 EEST 2022","Wed Jun 01 14:42:53 EEST 2022","4915","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#3 User clicks on ""Be Aware Gambling"" image at Welcome Offer page","#3 User clicks on ""Be Aware Gambling"" image at Welcome Offer page",""
"passed","Wed Jun 01 14:57:21 EEST 2022","Wed Jun 01 14:57:28 EEST 2022","6858","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#0 User can come to the Privacy Policy page","#0 User can come to the Privacy Policy page",""
"passed","Wed Jun 01 14:45:30 EEST 2022","Wed Jun 01 14:45:46 EEST 2022","15662","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#2 Deep link to loss limits open login when not logged in before loss limits","#2 Deep link to loss limits open login when not logged in before loss limits",""
"passed","Wed Jun 01 14:47:51 EEST 2022","Wed Jun 01 14:48:05 EEST 2022","14007","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#8 Player can successfully delete their 'Time Limit' on delete icon click.","#8 Player can successfully delete their 'Time Limit' on delete icon click.",""
"passed","Wed Jun 01 14:54:08 EEST 2022","Wed Jun 01 14:54:19 EEST 2022","11323","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#17 User can opt in bonus and get modal with all sections, click on the primary CTA and procceds with the journey","#17 User can opt in bonus and get modal with all sections, click on the primary CTA and procceds with the journey",""
"passed","Wed Jun 01 14:43:06 EEST 2022","Wed Jun 01 14:43:16 EEST 2022","9944","","Inbox functionality testing","","Inbox functionality testing","#3 New messages are marked with a NEW message sticker","#3 New messages are marked with a NEW message sticker",""
"passed","Wed Jun 01 14:51:45 EEST 2022","Wed Jun 01 14:51:52 EEST 2022","7330","","Registration > Step 3","","Registration > Step 3","#07 User cannot enter invalid characters into the Address Line 1 field.","#07 User cannot enter invalid characters into the Address Line 1 field.",""
"passed","Wed Jun 01 14:47:03 EEST 2022","Wed Jun 01 14:47:15 EEST 2022","11357","","My Account -> Deposit","","My Account -> Deposit","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method",""
"passed","Wed Jun 01 14:57:57 EEST 2022","Wed Jun 01 14:58:01 EEST 2022","4308","","Slots page","","Slots page","#3 User can see static hero banner carousel and can click on it and see game info page","#3 User can see static hero banner carousel and can click on it and see game info page",""
"passed","Wed Jun 01 14:57:01 EEST 2022","Wed Jun 01 14:57:06 EEST 2022","5287","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#46 User clicks button CLAIM for already CLAIMED bonus, successfully login and can see drawer ""This promotion is unavailable"".","#46 User clicks button CLAIM for already CLAIMED bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"passed","Wed Jun 01 14:44:09 EEST 2022","Wed Jun 01 14:44:13 EEST 2022","3828","","Live Casino","","Live Casino","#12 Card is displayed, user hover a mouse on that card then the primary CTA will be PLAY NOW, the secondary CTA will be INFO icon, AND the third CTA will be DEMO and available tags will be displayed.","#12 Card is displayed, user hover a mouse on that card then the primary CTA will be PLAY NOW, the secondary CTA will be INFO icon, AND the third CTA will be DEMO and available tags will be displayed.",""
"passed","Wed Jun 01 14:51:32 EEST 2022","Wed Jun 01 14:51:40 EEST 2022","7545","","Registration > Step 4","","Registration > Step 4","#07 User can opt in to receive Phone marketing preferences.","#07 User can opt in to receive Phone marketing preferences.",""
"passed","Wed Jun 01 14:49:52 EEST 2022","Wed Jun 01 14:49:58 EEST 2022","6040","","Registration > Step 1","","Registration > Step 1","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.",""
"passed","Wed Jun 01 14:51:48 EEST 2022","Wed Jun 01 14:52:01 EEST 2022","12674","","Registration > Step 4","","Registration > Step 4","#10 User can click and view the T&Cs.","#10 User can click and view the T&Cs.",""
"passed","Wed Jun 01 14:51:15 EEST 2022","Wed Jun 01 14:51:21 EEST 2022","6506","","Registration > Step 3","","Registration > Step 3","#03 Player can select the Manual Input button and is displayed the address inputs.","#03 Player can select the Manual Input button and is displayed the address inputs.",""
"passed","Wed Jun 01 14:48:51 EEST 2022","Wed Jun 01 14:49:03 EEST 2022","11992","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#3 Current Password is a mandatory field.","#3 Current Password is a mandatory field.",""
"passed","Wed Jun 01 14:53:35 EEST 2022","Wed Jun 01 14:53:46 EEST 2022","10842","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#14 User can click OPT IN primary CTA in more info details page and get confirmation modal with all sections.","#14 User can click OPT IN primary CTA in more info details page and get confirmation modal with all sections.",""
"passed","Wed Jun 01 14:59:00 EEST 2022","Wed Jun 01 14:59:12 EEST 2022","12303","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#10 Player can choose 2 years option for 'Self Exclusion' and this option should be selected.","#10 Player can choose 2 years option for 'Self Exclusion' and this option should be selected.",""
"failed","Wed Jun 01 14:58:39 EEST 2022","Wed Jun 01 14:58:43 EEST 2022","4183","","Home => Terms & Conditions","","Home => Terms & Conditions","#18 User can see the Anti-Money Laundering section on terms and conditions page","#18 User can see the Anti-Money Laundering section on terms and conditions page",""
"passed","Wed Jun 01 14:52:43 EEST 2022","Wed Jun 01 14:52:51 EEST 2022","7525","","Registration > Step 4","","Registration > Step 4","#04 User can opt in to receive Email marketing preferences.","#04 User can opt in to receive Email marketing preferences.",""
"passed","Wed Jun 01 14:43:48 EEST 2022","Wed Jun 01 14:43:52 EEST 2022","3673","","Live Casino","","Live Casino","#04 Hero carousel slide are displayed.","#04 Hero carousel slide are displayed.",""
"passed","Wed Jun 01 14:42:52 EEST 2022","Wed Jun 01 14:43:05 EEST 2022","13164","","Homepage","","Homepage","#3 The detailed balance card is shown when the dropdown chevron is clicked","#3 The detailed balance card is shown when the dropdown chevron is clicked",""
"passed","Wed Jun 01 14:53:25 EEST 2022","Wed Jun 01 14:53:35 EEST 2022","9566","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#13 User can go to More Info details after click More Info CTA for authenticated user.","#13 User can go to More Info details after click More Info CTA for authenticated user.",""
"passed","Wed Jun 01 14:44:04 EEST 2022","Wed Jun 01 14:44:14 EEST 2022","9933","","Log In","","Log In","#02 Email Address is a mandatory field.","#02 Email Address is a mandatory field.",""
"passed","Wed Jun 01 14:44:40 EEST 2022","Wed Jun 01 14:44:52 EEST 2022","11983","","Homepage","","Homepage","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)",""
"passed","Wed Jun 01 14:50:32 EEST 2022","Wed Jun 01 14:50:35 EEST 2022","3603","","Registration > Step 1","","Registration > Step 1","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.",""
"passed","Wed Jun 01 14:52:40 EEST 2022","Wed Jun 01 14:52:48 EEST 2022","8296","","Registration > Step 3","","Registration > Step 3","#16 Phone Number will display an error when entering non-numeric values into input.","#16 Phone Number will display an error when entering non-numeric values into input.",""
"passed","Wed Jun 01 14:46:03 EEST 2022","Wed Jun 01 14:46:17 EEST 2022","13913","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#3 Player can close the Deposit Limits modal.","#3 Player can close the Deposit Limits modal.",""
"passed","Wed Jun 01 14:56:23 EEST 2022","Wed Jun 01 14:56:25 EEST 2022","1743","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#33 Short description of promotion card is displayed for not login user.","#33 Short description of promotion card is displayed for not login user.",""
"passed","Wed Jun 01 14:57:49 EEST 2022","Wed Jun 01 14:57:53 EEST 2022","3737","","Slots page","","Slots page","#1 User can navigates to the slots page and all elements are persisted on the page","#1 User can navigates to the slots page and all elements are persisted on the page",""
