"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 03 16:52:26 EEST 2022","Tue May 03 16:52:38 EEST 2022","11577","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page",""
"passed","Tue May 03 17:01:50 EEST 2022","Tue May 03 17:02:03 EEST 2022","13096","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#5 Featured promotions are displayed in correct order.","#5 Featured promotions are displayed in correct order.",""
"passed","Tue May 03 17:06:31 EEST 2022","Tue May 03 17:06:32 EEST 2022","767","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#26 Promotion page is displayed for not login user.","#26 Promotion page is displayed for not login user.",""
"skipped","Tue May 03 17:19:34 EEST 2022","Tue May 03 17:19:34 EEST 2022","1","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#18 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.","#18 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.",""
"passed","Tue May 03 16:53:49 EEST 2022","Tue May 03 16:54:10 EEST 2022","21000","","Homepage","","Homepage","#9 Bonus amount is updated correctly in the dropdown details when bonus balance is adjusted","#9 Bonus amount is updated correctly in the dropdown details when bonus balance is adjusted",""
"passed","Tue May 03 17:04:44 EEST 2022","Tue May 03 17:04:52 EEST 2022","7631","","UnsubscribePage","","UnsubscribePage","#4 User can check ‘Other’ radio button and the text input will be displayed","#4 User can check ‘Other’ radio button and the text input will be displayed",""
"passed","Tue May 03 17:01:50 EEST 2022","Tue May 03 17:02:04 EEST 2022","13522","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#09 New password must contain a combination of upper and lower case letters (all lower case).","#09 New password must contain a combination of upper and lower case letters (all lower case).",""
"passed","Tue May 03 17:15:11 EEST 2022","Tue May 03 17:15:13 EEST 2022","2081","","Homepage","","Homepage","#8 The user can use to contact for DPO regarding any data protection issue dpo@merkurslots.com email","#8 The user can use to contact for DPO regarding any data protection issue dpo@merkurslots.com email",""
"passed","Tue May 03 17:02:20 EEST 2022","Tue May 03 17:02:23 EEST 2022","2923","","Registration > Step 1","","Registration > Step 1","#08 User can not enter an invaild email address (space in email).","#08 User can not enter an invaild email address (space in email).",""
"passed","Tue May 03 16:51:51 EEST 2022","Tue May 03 16:51:53 EEST 2022","2085","","404 error page functionality testing.","","404 error page functionality testing.","#6 Player can click ""Go to lobby"" button and after that it will redirect to Home page.","#6 Player can click ""Go to lobby"" button and after that it will redirect to Home page.",""
"passed","Tue May 03 17:04:04 EEST 2022","Tue May 03 17:04:21 EEST 2022","16868","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#15 User can press Back CTA for More Info page and be taken to the list of promotions.","#15 User can press Back CTA for More Info page and be taken to the list of promotions.",""
"passed","Tue May 03 16:53:42 EEST 2022","Tue May 03 16:53:49 EEST 2022","6925","","Log In","","Log In","#04 Player cannot submit blank details on the Login Form.","#04 Player cannot submit blank details on the Login Form.",""
"passed","Tue May 03 17:16:20 EEST 2022","Tue May 03 17:16:24 EEST 2022","4162","","Registration > Step 2","","Registration > Step 2","13 User is required to be 18 or over.","13 User is required to be 18 or over.",""
"passed","Tue May 03 17:04:29 EEST 2022","Tue May 03 17:04:47 EEST 2022","18253","","Spin Zone functionality testing","","Spin Zone functionality testing","#5 Player can open 'Deposit' modal","#5 Player can open 'Deposit' modal",""
"passed","Tue May 03 16:54:26 EEST 2022","Tue May 03 16:54:32 EEST 2022","6463","","Log In","","Log In","#14 Player can select the link to recover their password.","#14 Player can select the link to recover their password.",""
"passed","Tue May 03 17:00:50 EEST 2022","Tue May 03 17:00:58 EEST 2022","7521","","Recover Password","","Recover Password","#02 Player cannot submit a blank email address on the recover password form.","#02 Player cannot submit a blank email address on the recover password form.",""
"failed","Tue May 03 17:15:45 EEST 2022","Tue May 03 17:15:56 EEST 2022","11284","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#1 Player can view their communication preferences (default preferences: empty communication preferences and English language)","#1 Player can view their communication preferences (default preferences: empty communication preferences and English language)",""
"passed","Tue May 03 17:04:25 EEST 2022","Tue May 03 17:04:32 EEST 2022","6903","","Registration > Step 4","","Registration > Step 4","#03 User can opt in to receive All marketing preferences.","#03 User can opt in to receive All marketing preferences.",""
"passed","Tue May 03 17:01:34 EEST 2022","Tue May 03 17:01:41 EEST 2022","7222","","Recover Password","","Recover Password","#08 Player can submit an email address which does not exist and still receives a success message on submitting the recover password form.","#08 Player can submit an email address which does not exist and still receives a success message on submitting the recover password form.",""
"failed","Tue May 03 17:18:48 EEST 2022","Tue May 03 17:18:59 EEST 2022","10360","","Slots page","","Slots page","#13 User logged in and click on game card and game page appears","#13 User logged in and click on game card and game page appears",""
"failed","Tue May 03 17:13:41 EEST 2022","Tue May 03 17:13:52 EEST 2022","11808","","Logout","","Logout","#01 Player can successfully logout.","#01 Player can successfully logout.",""
"passed","Tue May 03 16:58:40 EEST 2022","Tue May 03 16:59:06 EEST 2022","25290","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.",""
"passed","Tue May 03 17:04:47 EEST 2022","Tue May 03 17:05:01 EEST 2022","14346","","Spin Zone functionality testing","","Spin Zone functionality testing","#6 Player can see total bonus balance","#6 Player can see total bonus balance",""
"passed","Tue May 03 17:03:04 EEST 2022","Tue May 03 17:03:13 EEST 2022","9107","","Registration > Step 3","","Registration > Step 3","#09 User cannot enter invalid characters into the City field.","#09 User cannot enter invalid characters into the City field.",""
"passed","Tue May 03 17:01:57 EEST 2022","Tue May 03 17:02:05 EEST 2022","8441","","Registration > Step 1","","Registration > Step 1","#04 User can select the 'Recover' button on the 'Account already exists' drawer and is displayed the Recover Password form.","#04 User can select the 'Recover' button on the 'Account already exists' drawer and is displayed the Recover Password form.",""
"passed","Tue May 03 16:59:38 EEST 2022","Tue May 03 16:59:57 EEST 2022","18095","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#17 Player can press 'BACK' for confirmating modal after chosen for 6 months 'Self Exclusion' and should return to previous step.","#17 Player can press 'BACK' for confirmating modal after chosen for 6 months 'Self Exclusion' and should return to previous step.",""
"failed","Tue May 03 17:15:40 EEST 2022","Tue May 03 17:15:46 EEST 2022","6024","","Home => Terms & Conditions","","Home => Terms & Conditions","#16 User can see the Playing for Real Money section on terms and conditions page","#16 User can see the Playing for Real Money section on terms and conditions page",""
"passed","Tue May 03 16:51:48 EEST 2022","Tue May 03 16:51:52 EEST 2022","3471","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#2 User try to Join at Welcome Offer page","#2 User try to Join at Welcome Offer page",""
"failed","Tue May 03 17:15:30 EEST 2022","Tue May 03 17:15:43 EEST 2022","13098","","My Account -> Deposit","","My Account -> Deposit","#7 Check user is able to deposit with a valid card and is presented with success modal","#7 Check user is able to deposit with a valid card and is presented with success modal",""
"skipped","Tue May 03 16:56:55 EEST 2022","Tue May 03 16:56:55 EEST 2022","0","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#6 Player can select a reason for taking self exclusion the drop down menu.","#6 Player can select a reason for taking self exclusion the drop down menu.",""
"failed","Tue May 03 17:15:09 EEST 2022","Tue May 03 17:15:16 EEST 2022","6840","","Home => Terms & Conditions","","Home => Terms & Conditions","#11 User can see the Definitions section on terms and conditions page","#11 User can see the Definitions section on terms and conditions page",""
"passed","Tue May 03 17:02:37 EEST 2022","Tue May 03 17:02:40 EEST 2022","3453","","Registration > Step 1","","Registration > Step 1","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.",""
"failed","Tue May 03 17:14:46 EEST 2022","Tue May 03 17:15:13 EEST 2022","27360","","My Account -> Deposit","","My Account -> Deposit","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method",""
"passed","Tue May 03 17:02:27 EEST 2022","Tue May 03 17:02:32 EEST 2022","5749","","Registration > Step 1","","Registration > Step 1","#12 User can successfully enter email address with local domain (.de).","#12 User can successfully enter email address with local domain (.de).",""
"passed","Tue May 03 16:52:46 EEST 2022","Tue May 03 16:52:51 EEST 2022","4784","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#2 User try to Join at Shop Welcome page","#2 User try to Join at Shop Welcome page",""
"failed","Tue May 03 17:16:23 EEST 2022","Tue May 03 17:16:31 EEST 2022","8369","","Home => Terms & Conditions","","Home => Terms & Conditions","#22 User can see the Promotions section on terms and conditions page","#22 User can see the Promotions section on terms and conditions page",""
"passed","Tue May 03 16:54:16 EEST 2022","Tue May 03 16:54:34 EEST 2022","18335","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#1 Deep link to loss limits opens when logged in","#1 Deep link to loss limits opens when logged in",""
"passed","Tue May 03 17:14:14 EEST 2022","Tue May 03 17:14:19 EEST 2022","4690","","Home => Terms & Conditions","","Home => Terms & Conditions","#5 User can come to the Gamble Aware page from terms and conditions page","#5 User can come to the Gamble Aware page from terms and conditions page",""
"passed","Tue May 03 17:14:40 EEST 2022","Tue May 03 17:14:59 EEST 2022","18762","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#2 Player can close the take a break modal.","#2 Player can close the take a break modal.",""
"passed","Tue May 03 16:51:56 EEST 2022","Tue May 03 16:52:02 EEST 2022","6278","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page","#4 User clicks on ""Be Aware Gambling"" link at Welcome Offer page",""
"passed","Tue May 03 17:18:17 EEST 2022","Tue May 03 17:18:32 EEST 2022","14501","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly",""
"failed","Tue May 03 17:15:13 EEST 2022","Tue May 03 17:15:30 EEST 2022","17168","","My Account -> Deposit","","My Account -> Deposit","#6 Check user is able to select PayPal payment method and is provided with the correct information for this payment method","#6 Check user is able to select PayPal payment method and is provided with the correct information for this payment method",""
"passed","Tue May 03 17:14:18 EEST 2022","Tue May 03 17:14:28 EEST 2022","10390","","Inbox functionality testing","","Inbox functionality testing","#3 New messages are marked with a NEW message sticker","#3 New messages are marked with a NEW message sticker",""
"passed","Tue May 03 16:53:27 EEST 2022","Tue May 03 16:53:31 EEST 2022","4150","","Landing Page/Shop Welcome page","","Landing Page/Shop Welcome page","#9 User can come to the Terms & Conditions page from the Shop Welcome page","#9 User can come to the Terms & Conditions page from the Shop Welcome page",""
"failed","Tue May 03 17:15:28 EEST 2022","Tue May 03 17:15:34 EEST 2022","5968","","Home => Terms & Conditions","","Home => Terms & Conditions","#14 User can see the Your Account section on terms and conditions page","#14 User can see the Your Account section on terms and conditions page",""
"passed","Tue May 03 17:01:43 EEST 2022","Tue May 03 17:01:48 EEST 2022","5018","","Registration > Step 1","","Registration > Step 1","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.",""
"passed","Tue May 03 16:59:46 EEST 2022","Tue May 03 17:00:03 EEST 2022","16982","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#18 User can close 'How loss limits work' modal. ","#18 User can close 'How loss limits work' modal. ",""
"failed","Tue May 03 17:12:35 EEST 2022","Tue May 03 17:12:56 EEST 2022","20846","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"passed","Tue May 03 16:56:02 EEST 2022","Tue May 03 16:56:22 EEST 2022","19545","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#2 Player can close the 'Self Exclusion' modal.","#2 Player can close the 'Self Exclusion' modal.",""
"passed","Tue May 03 17:01:59 EEST 2022","Tue May 03 17:02:12 EEST 2022","12705","","Registration > Step 3","","Registration > Step 3","#02 User can navigate back to the previous step.","#02 User can navigate back to the previous step.",""
"passed","Tue May 03 17:02:37 EEST 2022","Tue May 03 17:02:50 EEST 2022","13068","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#8 Active promotions are excluded from the promotions section.","#8 Active promotions are excluded from the promotions section.",""
"passed","Tue May 03 16:51:37 EEST 2022","Tue May 03 16:51:39 EEST 2022","1381","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#1 Content of ""Planned Maintenance"" error page","#1 Content of ""Planned Maintenance"" error page",""
"passed","Tue May 03 17:02:05 EEST 2022","Tue May 03 17:02:12 EEST 2022","7025","","Registration > Step 1","","Registration > Step 1","#05 User can select the 'Login' button on the 'Account already exists' drawer and is displayed the Login form.","#05 User can select the 'Login' button on the 'Account already exists' drawer and is displayed the Login form.",""
"failed","Tue May 03 17:07:16 EEST 2022","Tue May 03 17:07:36 EEST 2022","20879","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#30 Promo image of promotion card is displayed for not login user.","#30 Promo image of promotion card is displayed for not login user.",""
"passed","Tue May 03 16:54:00 EEST 2022","Tue May 03 16:54:21 EEST 2022","20755","","Deep Link -> Deposit Limits","","Deep Link -> Deposit Limits","#1 Deep link to deposit limits opens when logged in","#1 Deep link to deposit limits opens when logged in",""
"failed","Tue May 03 17:08:21 EEST 2022","Tue May 03 17:08:42 EEST 2022","21057","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#33 Short description of promotion card is displayed for not login user.","#33 Short description of promotion card is displayed for not login user.",""
"passed","Tue May 03 16:52:14 EEST 2022","Tue May 03 16:52:26 EEST 2022","11641","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#0 User can come to the Privacy Policy page","#0 User can come to the Privacy Policy page",""
"passed","Tue May 03 17:19:04 EEST 2022","Tue May 03 17:19:23 EEST 2022","18823","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#9 Player can unselect all preferences using the select all toggle (select all toggle already active), which upon saving updates the account area accordingly","#9 Player can unselect all preferences using the select all toggle (select all toggle already active), which upon saving updates the account area accordingly",""
"passed","Tue May 03 17:15:25 EEST 2022","Tue May 03 17:15:42 EEST 2022","16985","","My Profile > Contact Details","","My Profile > Contact Details","#06 Player can update country code number.","#06 Player can update country code number.",""
"passed","Tue May 03 16:51:31 EEST 2022","Tue May 03 16:51:35 EEST 2022","3454","","Service unavailable","","Service unavailable","#0 User come to the Location Error page, when service is unavailable","#0 User come to the Location Error page, when service is unavailable",""
"passed","Tue May 03 16:52:06 EEST 2022","Tue May 03 16:52:17 EEST 2022","11227","","Expired Link Error","","Expired Link Error","#10 User can click on 'Deposit' button opens Deposit window","#10 User can click on 'Deposit' button opens Deposit window",""
"passed","Tue May 03 16:52:19 EEST 2022","Tue May 03 16:52:26 EEST 2022","6879","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#7 User can come to the ""Be Gambling Aware"" site from the Welcome Offer page","#7 User can come to the ""Be Gambling Aware"" site from the Welcome Offer page",""
"passed","Tue May 03 17:03:05 EEST 2022","Tue May 03 17:03:15 EEST 2022","10040","","Registration > Step 4","","Registration > Step 4","#06 User can opt in to receive Post marketing preferences.","#06 User can opt in to receive Post marketing preferences.",""
"passed","Tue May 03 16:56:38 EEST 2022","Tue May 03 16:56:54 EEST 2022","15765","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#7 Player can open the Deposit Limits Delete modal on delete icon click.","#7 Player can open the Deposit Limits Delete modal on delete icon click.",""
"passed","Tue May 03 16:55:08 EEST 2022","Tue May 03 16:55:23 EEST 2022","14340","","Deep Link -> Play Reminders","","Deep Link -> Play Reminders","#2 Deep link to play reminders open login when not logged in before play reminders","#2 Deep link to play reminders open login when not logged in before play reminders",""
"passed","Tue May 03 16:54:57 EEST 2022","Tue May 03 16:55:15 EEST 2022","18796","","Homepage","","Homepage","#13 Balance details still correctly display balance of £0.00 if user has no cash balance","#13 Balance details still correctly display balance of £0.00 if user has no cash balance",""
"passed","Tue May 03 16:51:43 EEST 2022","Tue May 03 16:51:48 EEST 2022","4633","","Landing Page/Welcome Offer page","","Landing Page/Welcome Offer page","#1 User come to the Welcome Offer page ","#1 User come to the Welcome Offer page ",""
"passed","Tue May 03 16:58:00 EEST 2022","Tue May 03 16:58:14 EEST 2022","14398","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.",""
"passed","Tue May 03 16:57:32 EEST 2022","Tue May 03 16:57:54 EEST 2022","21963","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#6 Player can successfully set a 'Time Limit'.","#6 Player can successfully set a 'Time Limit'.",""
"passed","Tue May 03 17:01:32 EEST 2022","Tue May 03 17:01:43 EEST 2022","10709","","Registration > Step 1","","Registration > Step 1","#01 User is displayed the correct content and input fields for Step 1.","#01 User is displayed the correct content and input fields for Step 1.",""
"passed","Tue May 03 16:53:55 EEST 2022","Tue May 03 16:54:04 EEST 2022","9044","","Log In","","Log In","#06 Player cannot login when entering an incorrect email address.","#06 Player cannot login when entering an incorrect email address.",""
"passed","Tue May 03 16:56:45 EEST 2022","Tue May 03 16:57:06 EEST 2022","21053","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#6 User can successfully update their loss limits in the Loss Limits Delete modal ","#6 User can successfully update their loss limits in the Loss Limits Delete modal ",""
"passed","Tue May 03 16:57:41 EEST 2022","Tue May 03 16:57:57 EEST 2022","15805","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#9 User can successfully set a weekly loss limit if not already set ","#9 User can successfully set a weekly loss limit if not already set ",""
"passed","Tue May 03 17:00:58 EEST 2022","Tue May 03 17:01:06 EEST 2022","8049","","Recover Password","","Recover Password","#03 Player cannot enter an invaild email address.","#03 Player cannot enter an invaild email address.",""
"passed","Tue May 03 17:15:38 EEST 2022","Tue May 03 17:15:44 EEST 2022","5872","","Registration > Step 2","","Registration > Step 2","#03 First Name is a mandatory field.","#03 First Name is a mandatory field.",""
"failed","Tue May 03 17:16:20 EEST 2022","Tue May 03 17:16:42 EEST 2022","22441","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#9 Player can choose 4 weeks option for 'Take A Break' and this option should be selected.","#9 Player can choose 4 weeks option for 'Take A Break' and this option should be selected.",""
"passed","Tue May 03 16:51:47 EEST 2022","Tue May 03 16:51:49 EEST 2022","1990","","Expired Link Error","","Expired Link Error","#5 User can click on Login button and see Login page. ","#5 User can click on Login button and see Login page. ",""
"passed","Tue May 03 16:56:29 EEST 2022","Tue May 03 16:56:50 EEST 2022","21035","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#3 Player can cancel out of the 'Time Limit' modal.","#3 Player can cancel out of the 'Time Limit' modal.",""
"failed","Tue May 03 17:08:42 EEST 2022","Tue May 03 17:09:03 EEST 2022","21373","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#34 Relevant CTAs of promotion card are displayed for not login user.","#34 Relevant CTAs of promotion card are displayed for not login user.",""
